"id","pointString","name","alias","type","ecosystemArea","lastEditedDate","lastEditedUser","winterDemand","summerDemand","autumnDemand","springDemand","annualDemand","subcatchmentMELCAid"
51,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,51
52,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,52
53,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,53
54,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,54
55,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,55
56,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,56
57,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,57
58,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,58
59,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,59
60,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,60
61,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,61
62,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,62
63,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,63
64,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,64
65,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,65
66,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,66
67,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,67
68,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,68
69,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,69
70,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,70
71,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,71
72,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,72
73,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,73
74,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,74
75,,,,,,,,0.241226607099245,0.133791091515291,0.256737099854155,0.102153810728565,0.243999618530609,75
